season,player_name,team,rz_targets,rz_receptions,rz_catch_rate,rz_rec_yards,rz_rec_tds,rz_target_share,rz10_targets,rz10_receptions,rz10_catch_rate,rz10_rec_yards,rz10_rec_tds,rz10_target_share
2020,ke'shawn vaughn,TAM,2,1,50.0,9,1,2.6,2,1,50.0,9,1,4.1
2020,kahale warring,HOU,2,0,0.0,0,0,2.6,1,0,0.0,0,0,2.4
2020,quez watkins,PHI,2,1,50.0,5,0,3.6,1,0,0.0,0,0,4.5
2020,jordan wilkins,IND,2,1,50.0,4,0,2.8,1,0,0.0,0,0,4.2
2020,darrel williams,KAN,2,1,50.0,2,0,2.5,1,1,100.0,2,0,2.0
2020,deon yelder,KAN,2,1,50.0,6,0,2.5,1,0,0.0,0,0,2.0
2020,olamide zaccheaus,ATL,2,0,0.0,0,0,2.6,1,0,0.0,0,0,2.6
2020,salvon ahmed,MIA,1,1,100.0,5,0,1.6,1,1,100.0,5,0,2.3
2020,josh allen,BUF,1,1,100.0,12,1,1.3,0,0,,0,0,0.0
2020,jj arcega-whiteside,PHI,1,0,0.0,0,0,1.8,0,0,,0,0,0.0
2020,devin asiasi,NWE,1,0,0.0,0,0,2.5,0,0,,0,0,0.0
2020,cameron batson,TEN,1,1,100.0,8,1,1.6,1,1,100.0,8,1,3.2
2020,marcus baugh,WAS,1,1,100.0,2,0,1.9,0,0,,0,0,0.0
2020,christian blake,ATL,1,1,100.0,-1,0,1.3,0,0,,0,0,0.0
2020,reggie bonnafon,CAR,1,1,100.0,3,1,1.8,1,1,100.0,3,1,4.0
2020,lynn bowden,MIA,1,0,0.0,0,0,1.6,1,0,0.0,0,0,2.3
2020,hunter bryant,DET,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2020,deontay burnett,PHI,1,0,0.0,0,0,1.8,0,0,,0,0,0.0
2020,michael burton,NOR,1,1,100.0,4,0,1.3,1,1,100.0,4,0,3.7
2020,hakeem butler,PHI,1,0,0.0,0,0,1.8,1,0,0.0,0,0,4.5
2020,jake butt,DEN,1,1,100.0,0,0,1.8,1,1,100.0,0,0,3.6
2020,lawrence cager,NYJ,1,0,0.0,0,0,2.9,1,0,0.0,0,0,6.3
2020,cethan carter,CIN,1,1,100.0,1,0,1.4,1,1,100.0,1,0,3.0
2020,deandre carter,HOU,1,1,100.0,8,0,1.3,1,1,100.0,8,0,2.4
2020,jason croom,PHI,1,1,100.0,3,1,1.8,1,1,100.0,3,1,4.5
2020,dominique dafney,GNB,1,1,100.0,13,1,1.3,0,0,,0,0,0.0
2020,tyler davis,JAX,1,0,0.0,0,0,1.6,0,0,,0,0,0.0
2020,gehrig dieter,KAN,1,0,0.0,0,0,1.3,0,0,,0,0,0.0
2020,aj dillon,GNB,1,1,100.0,5,0,1.3,0,0,,0,0,0.0
2020,jk dobbins,BAL,1,0,0.0,0,0,1.8,1,0,0.0,0,0,3.0
2020,bryan edwards,LVR,1,0,0.0,0,0,1.5,1,0,0.0,0,0,2.4
2020,gus edwards,BAL,1,1,100.0,2,0,1.8,0,0,,0,0,0.0
2020,alex erickson,CIN,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2020,darrynton evans,TEN,1,1,100.0,3,1,1.6,1,1,100.0,3,1,3.2
2020,eric fisher,KAN,1,1,100.0,2,1,1.3,1,1,100.0,2,1,2.0
2020,d'onta foreman,TEN,1,1,100.0,5,1,1.6,1,1,100.0,5,1,3.2
2020,robert foster,WAS,1,0,0.0,0,0,1.9,1,0,0.0,0,0,5.0
2020,nick gates,NYG,1,0,0.0,0,0,1.6,1,0,0.0,0,0,4.3
2020,reggie gilliam,BUF,1,1,100.0,1,1,1.3,1,1,100.0,1,1,2.4
2020,damien harris,NWE,1,0,0.0,0,0,2.5,0,0,,0,0,0.0
2020,jerald hawkins,PIT,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.7
2020,derrick henry,TEN,1,1,100.0,5,0,1.6,1,1,100.0,5,0,3.2
2020,brian hill,ATL,1,1,100.0,4,0,1.3,0,0,,0,0,0.0
2020,josh hill,NOR,1,1,100.0,3,1,1.3,1,1,100.0,3,1,3.7
2020,kj hill,LAC,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2020,taysom hill,NOR,1,0,0.0,0,0,1.3,1,0,0.0,0,0,3.7
2020,jp holtz,CHI,1,0,0.0,0,0,1.2,1,0,0.0,0,0,2.3
2020,travis homer,SEA,1,1,100.0,3,1,1.3,1,1,100.0,3,1,2.3
2020,lil'jordan humphrey,NOR,1,1,100.0,17,1,1.3,0,0,,0,0,0.0
2020,trenton irwin,CIN,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2020,ryan izzo,NWE,1,0,0.0,0,0,2.5,1,0,0.0,0,0,5.9
2020,d'ernest johnson,CLE,1,1,100.0,5,0,1.5,0,0,,0,0,0.0
2020,juwan johnson,NOR,1,1,100.0,5,0,1.3,0,0,,0,0,0.0
2020,marcus johnson,IND,1,1,100.0,4,0,1.4,0,0,,0,0,0.0
2020,ty johnson,NYJ,1,1,100.0,18,1,2.9,0,0,,0,0,0.0
2020,tyron johnson,LAC,1,1,100.0,12,1,1.4,0,0,,0,0,0.0
2020,patrick laird,MIA,1,1,100.0,4,0,1.6,0,0,,0,0,0.0
2020,kendall lamm,CLE,1,1,100.0,1,1,1.5,1,1,100.0,1,1,2.6
2020,phillip lindsay,DEN,1,1,100.0,11,0,1.8,0,0,,0,0,0.0
2020,patrick mahomes,KAN,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.0
2020,christian mccaffrey,CAR,1,1,100.0,9,1,1.8,1,1,100.0,9,1,4.0
2020,ray-ray mccloud,PIT,1,1,100.0,0,0,1.3,0,0,,0,0,0.0
2020,jaydon mickens,TAM,1,0,0.0,0,0,1.3,0,0,,0,0,0.0
2020,ty montgomery,NOR,1,0,0.0,0,0,1.3,0,0,,0,0,0.0
2020,foster moreau,LVR,1,1,100.0,1,1,1.5,1,1,100.0,1,1,2.4
2020,alfred morris,NYG,1,1,100.0,6,1,1.6,1,1,100.0,6,1,4.3
2020,johnny mundt,LAR,1,1,100.0,7,0,1.9,0,0,,0,0,0.0
2020,cam newton,NWE,1,1,100.0,19,1,2.5,0,0,,0,0,0.0
2020,james o'shaughnessy,JAX,1,1,100.0,7,0,1.6,0,0,,0,0,0.0
2020,devine ozigbo,JAX,1,1,100.0,4,0,1.6,0,0,,0,0,0.0
2020,colby parkinson,SEA,1,1,100.0,6,0,1.3,0,0,,0,0,0.0
2020,elijhaa penny,NYG,1,0,0.0,0,0,1.6,0,0,,0,0,0.0
2020,donovan peoples-jones,CLE,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2020,la'mical perine,NYJ,1,1,100.0,7,0,2.9,0,0,,0,0,0.0
2020,adrian peterson,DET,1,0,0.0,0,0,1.4,1,0,0.0,0,0,3.3
2020,scottie phillips,HOU,1,1,100.0,7,0,1.3,0,0,,0,0,0.0
2020,dak prescott,DAL,1,1,100.0,11,1,1.3,0,0,,0,0,0.0
2020,cj prosise,HOU,1,1,100.0,2,1,1.3,1,1,100.0,2,1,2.4
2020,theo riddick,LVR,1,1,100.0,8,0,1.5,1,1,100.0,8,0,2.4
2020,riley ridley,CHI,1,1,100.0,5,0,1.2,0,0,,0,0,0.0
2020,andre roberts,BUF,1,1,100.0,2,0,1.3,1,1,100.0,2,0,2.4
2020,miles sanders,PHI,1,1,100.0,11,0,1.8,0,0,,0,0,0.0
2020,darrius shepherd,GNB,1,1,100.0,2,0,1.3,1,1,100.0,2,0,2.2
2020,anthony sherman,KAN,1,1,100.0,5,1,1.3,1,1,100.0,5,1,2.0
2020,trent sherfield,ARI,1,1,100.0,3,0,1.6,0,0,,0,0,0.0
2020,keith smith,ATL,1,1,100.0,4,0,1.3,0,0,,0,0,0.0
2020,rodney smith,CAR,1,0,0.0,0,0,1.8,0,0,,0,0,0.0
2020,vyncint smith,NYJ,1,0,0.0,0,0,2.9,0,0,,0,0,0.0
2020,matthew stafford,DET,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2020,kenny stills,HOU,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.4
2020,luke stocker,ATL,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.6
2020,jj taylor,NWE,1,0,0.0,0,0,2.5,0,0,,0,0,0.0
2020,malik taylor,GNB,1,1,100.0,1,1,1.3,1,1,100.0,1,1,2.2
2020,colin thompson,CAR,1,1,100.0,7,1,1.8,1,1,100.0,7,1,4.0
2020,jordan thomas,ARI,1,1,100.0,3,1,1.6,1,1,100.0,3,1,2.8
2020,mike thomas,CIN,1,1,100.0,4,1,1.4,1,1,100.0,4,1,3.0
2020,jonathan ward,ARI,1,1,100.0,11,1,1.6,0,0,,0,0,0.0
2020,deandre washington,KAN,1,1,100.0,2,0,1.3,0,0,,0,0,0.0
2020,trevon wesco,NYJ,1,1,100.0,5,0,2.9,0,0,,0,0,0.0
2020,dede westbrook,JAX,1,1,100.0,4,0,1.6,1,1,100.0,4,0,4.2
2020,nick westbrook-ikhine,TEN,1,0,0.0,0,0,1.6,0,0,,0,0,0.0
2020,luke willson,BAL,1,0,0.0,0,0,1.8,1,0,0.0,0,0,3.0
2020,javon wims,CHI,1,1,100.0,1,1,1.2,1,1,100.0,1,1,2.3
2020,charlie woerner,SFO,1,1,100.0,18,0,1.3,0,0,,0,0,0.0
2020,brandon zylstra,CAR,1,1,100.0,4,0,1.8,0,0,,0,0,0.0
2021,cooper kupp,LAR,37,26,70.27,205,13,33.3,18,11,61.11,61,9,34.6
2021,stefon diggs,BUF,34,19,55.88,146,10,29.8,14,8,57.14,46,5,28.0
2021,davante adams,GNB,27,18,66.67,110,10,23.7,14,10,71.43,31,7,28.0
2021,chris godwin,TAM,25,20,80.0,130,5,21.6,8,5,62.5,23,2,13.8
2021,keenan allen,LAC,23,15,65.22,92,6,23.5,12,8,66.67,44,6,24.5
2021,tyreek hill,KAN,23,14,60.87,80,7,24.2,9,6,66.67,24,6,19.1
2021,hunter renfrow,LVR,23,18,78.26,114,9,31.1,13,8,61.54,42,6,38.2
2021,diontae johnson,PIT,21,12,57.14,77,5,22.1,10,6,60.0,31,4,22.7
2021,mark andrews,BAL,20,12,60.0,96,9,27.4,11,8,72.73,52,7,32.4
2021,cameron brate,TAM,20,11,55.0,87,4,17.2,9,4,44.44,17,4,15.5
2021,zach ertz,2TM,20,8,40.0,35,4,,9,5,55.56,14,4,
2021,pat freiermuth,PIT,20,13,65.0,92,7,21.1,9,7,77.78,31,5,20.5
2021,justin jefferson,MIN,20,11,55.0,101,7,28.6,9,3,33.33,15,3,28.1
2021,dk metcalf,SEA,19,12,63.16,119,9,36.5,5,3,60.0,16,3,26.3
2021,mike williams,LAC,19,7,36.84,47,4,19.4,12,3,25.0,12,2,24.5
2021,mike evans,TAM,18,12,66.67,64,9,15.5,12,9,75.0,35,8,20.7
2021,tyler higbee,LAR,18,12,66.67,100,5,16.2,9,5,55.56,26,3,17.3
2021,marvin jones,JAX,18,7,38.89,38,2,34.0,11,4,36.36,16,2,37.9
2021,dawson knox,BUF,18,11,61.11,67,6,15.8,10,7,70.0,28,4,20.0
2021,amari cooper,DAL,17,13,76.47,81,5,17.2,6,5,83.33,26,4,17.1
2021,gabriel davis,BUF,17,8,47.06,54,5,14.9,8,4,50.0,13,3,16.0
2021,aj green,ARI,17,5,29.41,36,2,21.5,11,3,27.27,14,1,28.9
2021,hunter henry,NWE,17,8,47.06,57,8,24.3,9,5,55.56,21,5,31.0
2021,marquise brown,BAL,16,8,50.0,43,2,21.9,8,3,37.5,18,2,23.5
2021,tyler conklin,MIN,16,10,62.5,65,3,22.9,5,3,60.0,13,3,15.6
2021,austin ekeler,LAC,16,14,87.5,135,8,16.3,3,2,66.67,12,2,6.1
2021,travis kelce,KAN,16,14,87.5,79,7,16.8,9,9,100.0,32,6,19.1
2021,michael pittman,IND,16,8,50.0,68,4,25.4,9,4,44.44,24,2,25.0
2021,robert woods,LAR,16,9,56.25,66,4,14.4,7,3,42.86,9,2,13.5
2021,leonard fournette,TAM,15,10,66.67,39,2,12.9,5,3,60.0,12,2,8.6
2021,mecole hardman,KAN,15,8,53.33,56,2,15.8,7,3,42.86,20,2,14.9
2021,van jefferson,LAR,15,4,26.67,42,3,13.5,7,1,14.29,2,1,13.5
2021,aaron jones,GNB,15,12,80.0,63,5,13.2,4,4,100.0,17,3,8.0
2021,jaylen waddle,MIA,15,12,80.0,51,6,20.3,8,7,87.5,28,6,21.1
2021,ezekiel elliott,DAL,14,10,71.43,41,2,14.1,5,5,100.0,22,2,14.3
2021,najee harris,PIT,14,8,57.14,29,2,14.7,6,4,66.67,19,2,13.6
2021,deandre hopkins,ARI,14,7,50.0,69,7,17.7,8,4,50.0,24,4,21.1
2021,allen lazard,GNB,14,6,42.86,33,5,12.3,5,4,80.0,14,4,10.0
2021,kyle pitts,ATL,14,4,28.57,24,1,17.9,7,3,42.86,16,1,20.0
2021,dalton schultz,DAL,14,9,64.29,71,6,14.1,7,5,71.43,27,5,20.0
2021,amon-ra st,DET,14,9,64.29,62,3,23.3,5,3,60.0,11,2,20.0
2021,cole beasley,BUF,13,8,61.54,39,0,11.4,3,2,66.67,4,0,6.0
2021,chase claypool,PIT,13,6,46.15,50,2,13.7,7,2,28.57,10,1,15.9
2021,jared cook,LAC,13,6,46.15,35,4,13.3,6,3,50.0,12,3,12.2
2021,russell gage,ATL,13,8,61.54,85,3,16.7,4,2,50.0,9,1,11.4
2021,jakobi meyers,NWE,13,8,61.54,40,2,18.6,6,3,50.0,17,1,20.7
2021,dj moore,CAR,13,5,38.46,35,4,26.5,9,5,55.56,35,4,34.6
2021,zach pascal,IND,13,6,46.15,35,3,20.6,9,3,33.33,16,2,25.0
2021,adam thielen,MIN,13,11,84.62,65,7,18.6,8,8,100.0,35,6,25.0
2021,darren waller,LVR,13,6,46.15,31,2,17.6,6,3,50.0,11,2,17.6
2021,odell beckham,2TM,12,5,41.67,22,4,,6,4,66.67,17,4,
2021,ja'marr chase,CIN,12,7,58.33,64,5,21.4,7,3,42.86,17,3,24.1
2021,randall cobb,GNB,12,4,33.33,16,4,10.5,11,4,36.36,16,4,22.0
2021,noah fant,DEN,12,7,58.33,48,4,20.7,4,3,75.0,12,3,12.5
2021,alvin kamara,NOR,12,9,75.0,70,5,19.4,5,3,60.0,9,1,19.2
2021,cole kmet,CHI,12,5,41.67,36,0,21.1,4,0,0.0,0,0,15.4
2021,cordarrelle patterson,ATL,12,9,75.0,86,4,15.4,2,1,50.0,7,1,5.7
2021,ricky seals-jones,WAS,12,6,50.0,55,1,23.1,5,0,0.0,0,0,21.7
2021,aj brown,TEN,11,5,45.45,58,3,14.1,4,1,25.0,6,0,11.8
2021,jamison crowder,NYJ,11,8,72.73,45,2,18.0,2,2,100.0,5,2,8.7
2021,rob gronkowski,TAM,11,5,45.45,34,4,9.5,6,2,33.33,3,2,10.3
2021,tee higgins,CIN,11,5,45.45,34,4,19.6,7,4,57.14,20,4,24.1
2021,austin hooper,CLE,11,9,81.82,63,3,19.6,5,3,60.0,7,2,17.9
2021,tim patrick,DEN,11,4,36.36,38,2,19.0,7,1,14.29,2,1,21.9
2021,brandon aiyuk,SFO,10,5,50.0,39,5,17.5,7,3,42.86,16,3,23.3
2021,brandin cooks,HOU,10,7,70.0,55,2,21.3,3,3,100.0,19,2,12.5
2021,kenny golladay,NYG,10,1,10.0,5,0,17.9,2,0,0.0,0,0,7.1
2021,christian kirk,ARI,10,6,60.0,42,2,12.7,6,3,50.0,14,1,15.8
2021,ceedee lamb,DAL,10,4,40.0,36,3,10.1,4,2,50.0,10,2,11.4
2021,jarvis landry,CLE,10,6,60.0,42,1,17.9,4,2,50.0,14,1,14.3
2021,ray-ray mccloud,PIT,10,3,30.0,13,0,10.5,3,1,33.33,1,0,6.8
2021,darnell mooney,CHI,10,5,50.0,31,3,17.5,6,3,50.0,9,2,23.1
2021,calvin ridley,ATL,10,7,70.0,28,2,12.8,5,4,80.0,12,2,14.3
2021,emmanuel sanders,BUF,10,4,40.0,33,2,8.8,6,2,33.33,13,2,12.0
2021,jonnu smith,NWE,10,5,50.0,25,1,14.3,5,2,40.0,5,1,17.2
2021,courtland sutton,DEN,10,6,60.0,34,1,17.2,5,2,40.0,8,0,15.6
2021,nick westbrook-ikhine,TEN,10,9,90.0,68,4,12.8,5,4,80.0,15,3,14.7
2021,darrel williams,KAN,10,6,60.0,20,0,10.5,5,4,80.0,12,0,10.6
2021,mo alie-cox,IND,9,5,55.56,29,3,14.3,4,2,50.0,3,1,11.1
2021,brandon bolden,NWE,9,9,100.0,74,2,12.9,2,2,100.0,4,0,6.9
2021,marquez callaway,NOR,9,5,55.56,52,4,14.5,3,2,66.67,12,2,11.5
2021,kenneth gainwell,PHI,9,7,77.78,36,1,15.5,1,0,0.0,0,0,3.7
2021,myles gaskin,MIA,9,6,66.67,20,3,12.2,6,5,83.33,19,3,15.8
2021,mike gesicki,MIA,9,5,55.56,22,2,12.2,4,2,50.0,7,2,10.5
2021,darrell henderson,LAR,9,3,33.33,26,2,8.1,4,2,50.0,9,2,7.7
2021,tj hockenson,DET,9,6,66.67,51,4,15.0,4,3,75.0,23,3,16.0
2021,george kittle,SFO,9,8,88.89,54,4,15.8,5,4,80.0,16,3,16.7
2021,terry mclaurin,WAS,9,6,66.67,53,3,17.3,4,1,25.0,1,0,17.4
2021,kj osborn,MIN,9,6,66.67,52,3,12.9,5,3,60.0,16,2,15.6
2021,deebo samuel,SFO,9,4,44.44,29,2,15.8,5,2,40.0,15,1,16.7
2021,laviska shenault,JAX,9,4,44.44,14,0,17.0,5,2,40.0,5,0,17.2
2021,sterling shepard,NYG,9,6,66.67,35,0,16.1,3,2,66.67,5,0,10.7
2021,cedrick wilson,DAL,9,6,66.67,44,3,9.1,2,2,100.0,4,2,5.7
2021,robby anderson,CAR,8,4,50.0,33,4,16.3,5,3,60.0,14,3,19.2
2021,braxton berrios,NYJ,8,6,75.0,40,2,13.1,5,4,80.0,30,2,21.7
2021,devin duvernay,BAL,8,6,75.0,52,2,11.0,5,3,60.0,9,1,14.7
2021,bryan edwards,LVR,8,3,37.5,14,2,10.8,5,2,40.0,6,2,14.7
2021,gerald everett,SEA,8,4,50.0,16,3,15.4,7,4,57.14,16,3,36.8
2021,devonta freeman,BAL,8,6,75.0,28,1,11.0,3,2,66.67,6,1,8.8
2021,michael gallup,DAL,8,2,25.0,14,1,8.1,2,1,50.0,1,1,5.7
2021,jimmy graham,CHI,8,4,50.0,44,3,14.0,4,1,25.0,1,1,15.4
2021,mack hollins,MIA,8,4,50.0,21,3,10.8,5,3,60.0,14,3,13.2
2021,tyler johnson,TAM,8,4,50.0,34,0,6.9,5,1,20.0,7,0,8.6
2021,rondale moore,ARI,8,7,87.5,13,0,10.1,2,2,100.0,3,0,5.3
2021,david njoku,CLE,8,4,50.0,31,2,14.3,5,1,20.0,3,1,17.9
2021,josh palmer,LAC,8,6,75.0,30,2,8.2,5,3,60.0,8,1,10.2
2021,kyle rudolph,NYG,8,3,37.5,9,1,14.3,5,2,40.0,2,1,17.9
2021,devonta smith,PHI,8,4,50.0,37,3,13.8,5,2,40.0,9,2,18.5
2021,tre'quan smith,NOR,8,4,50.0,42,3,12.9,4,1,25.0,2,0,15.4
2021,geoff swaim,TEN,8,5,62.5,15,3,10.3,4,4,100.0,7,3,11.8
2021,d'andre swift,DET,8,4,50.0,30,0,13.3,3,2,66.67,9,0,12.0
2021,adam trautman,NOR,8,4,50.0,38,2,12.9,3,1,33.33,-1,0,11.5
2021,marquez valdes-scantling,GNB,8,3,37.5,29,2,7.0,3,1,33.33,6,0,6.0
2021,james washington,PIT,8,5,62.5,38,1,8.4,3,1,33.33,9,1,6.8
2021,olamide zaccheaus,ATL,8,5,62.5,22,3,10.3,5,3,60.0,13,3,14.3
2021,kendrick bourne,NWE,7,5,71.43,25,1,10.0,2,1,50.0,4,1,6.9
2021,tyler boyd,CIN,7,5,71.43,50,3,12.5,4,2,50.0,15,2,13.8
2021,josiah deguara,GNB,7,3,42.86,13,0,6.1,1,0,0.0,0,0,2.0
2021,jack doyle,IND,7,4,57.14,26,3,11.1,4,2,50.0,6,2,11.1
2021,jalen guyton,LAC,7,4,57.14,18,1,7.1,3,2,66.67,9,1,6.1
2021,hayden hurst,ATL,7,6,85.71,62,3,9.0,1,1,100.0,3,1,2.9
2021,jauan jennings,SFO,7,6,85.71,45,4,12.3,3,3,100.0,11,2,10.0
2021,david johnson,HOU,7,3,42.86,15,1,14.9,5,2,40.0,10,1,20.8
2021,juwan johnson,NOR,7,5,71.43,33,4,11.3,3,3,100.0,14,3,11.5
2021,marcedes lewis,GNB,7,4,57.14,28,0,6.1,5,2,40.0,14,0,10.0
2021,tyler lockett,SEA,7,4,57.14,20,3,13.5,2,2,100.0,6,2,10.5
2021,alexander mattison,MIN,7,3,42.86,15,1,10.0,3,1,33.33,-3,0,9.4
2021,joe mixon,CIN,7,6,85.71,24,2,12.5,5,4,80.0,19,2,17.2
2021,david montgomery,CHI,7,6,85.71,38,0,12.3,2,2,100.0,11,0,7.7
2021,elijah moore,NYJ,7,5,71.43,53,4,11.5,2,1,50.0,3,1,8.7
2021,tony pollard,DAL,7,6,85.71,37,0,7.1,0,0,,0,0,0.0
2021,durham smythe,MIA,7,4,57.14,16,0,9.5,4,3,75.0,7,0,10.5
2021,cj uzomah,CIN,7,3,42.86,7,1,12.5,3,1,33.33,2,1,10.3
2021,quez watkins,PHI,7,4,57.14,5,0,12.1,4,2,50.0,-4,0,14.8
2021,javonte williams,DEN,7,6,85.71,58,3,12.1,3,2,66.67,20,2,9.4
2021,ameer abdullah,CAR,6,4,66.67,11,0,12.2,2,1,50.0,0,0,7.7
2021,nelson agholor,NWE,6,5,83.33,42,2,8.6,1,1,100.0,7,1,3.4
2021,giovani bernard,TAM,6,4,66.67,27,3,5.2,6,4,66.67,27,3,10.3
2021,harrison bryant,CLE,6,4,66.67,13,3,10.7,3,3,100.0,8,3,10.7
2021,tevin coleman,NYJ,6,5,83.33,24,0,9.8,2,2,100.0,12,0,8.7
2021,nico collins,HOU,6,1,16.67,13,1,12.8,5,0,0.0,0,0,20.8
2021,chase edmonds,ARI,6,6,100.0,17,0,7.6,1,1,100.0,5,0,2.6
2021,anthony firkser,TEN,6,5,83.33,42,2,7.7,3,3,100.0,16,1,8.8
2021,antonio gibson,WAS,6,5,83.33,24,2,11.5,4,3,75.0,15,2,17.4
2021,dallas goedert,PHI,6,5,83.33,52,2,10.3,3,2,66.67,12,2,11.1
2021,ryan griffin,NYJ,6,3,50.0,14,2,9.8,3,1,33.33,1,1,13.0
2021,blake jarwin,DAL,6,3,50.0,25,2,6.1,3,1,33.33,1,1,8.6
2021,julio jones,TEN,6,2,33.33,11,1,7.7,3,1,33.33,3,1,8.8
2021,donald parham,LAC,6,2,33.33,12,2,6.1,6,2,33.33,12,2,12.2
2021,devante parker,MIA,6,3,50.0,23,2,8.1,2,1,50.0,3,1,5.3
2021,byron pringle,KAN,6,4,66.67,29,3,6.3,3,2,66.67,10,2,6.4
2021,mycole pruitt,TEN,6,3,50.0,21,3,7.7,4,2,50.0,7,2,11.8
2021,kalif raymond,DET,6,4,66.67,25,2,10.0,3,2,66.67,11,2,12.0
2021,josh reynolds,2TM,6,0,0.0,0,0,,2,0,0.0,0,0,
2021,devin singletary,BUF,6,6,100.0,19,1,5.3,2,2,100.0,3,1,4.0
2021,laquon treadwell,JAX,6,3,50.0,18,1,11.3,4,2,50.0,10,1,13.8
2021,greg ward,PHI,6,3,50.0,49,3,10.3,3,0,0.0,0,0,11.1
2021,jordan akins,HOU,5,1,20.0,3,0,10.6,3,1,33.33,3,0,12.5
2021,rashod bateman,BAL,5,4,80.0,25,1,6.8,2,1,50.0,4,1,5.9
2021,keelan cole,NYJ,5,1,20.0,11,0,8.2,1,0,0.0,0,0,4.3
2021,mike davis,ATL,5,2,40.0,5,1,6.4,4,1,25.0,7,1,11.4
2021,aj dillon,GNB,5,5,100.0,36,2,4.4,1,1,100.0,5,1,2.0
2021,kenyan drake,LVR,5,4,80.0,25,0,6.8,0,0,,0,0,0.0
2021,zach gentry,PIT,5,2,40.0,17,0,5.3,3,1,33.33,5,0,6.8
2021,melvin gordon,DEN,5,5,100.0,42,2,8.6,3,3,100.0,19,1,9.4
2021,noah gray,KAN,5,2,40.0,6,1,5.3,5,2,40.0,6,1,10.6
2021,deonte harris,NOR,5,4,80.0,27,0,8.1,0,0,,0,0,0.0
2021,jamycal hasty,SFO,5,3,60.0,10,0,8.8,1,0,0.0,0,0,3.3
2021,rashard higgins,CLE,5,3,60.0,33,1,8.9,2,1,50.0,7,1,7.1
2021,dontrell hilliard,TEN,5,4,80.0,22,0,6.4,1,1,100.0,4,0,2.9
2021,khadarel hodge,DET,5,2,40.0,13,0,8.3,1,0,0.0,0,0,4.0
2021,mark ingram,2TM,5,1,20.0,5,0,,1,0,0.0,0,0,
2021,josh jacobs,LVR,5,3,60.0,6,0,6.8,3,2,66.67,1,0,8.8
2021,zay jones,LVR,5,1,20.0,2,0,6.8,1,0,0.0,0,0,2.9
2021,kyle juszczyk,SFO,5,3,60.0,28,1,8.8,2,0,0.0,0,0,6.7
2021,jeremy mcnichols,TEN,5,4,80.0,27,1,6.4,3,2,66.67,15,1,8.8
2021,foster moreau,LVR,5,4,80.0,45,3,6.8,1,1,100.0,9,1,2.9
2021,albert okwuegbunam,DEN,5,4,80.0,13,2,8.6,4,4,100.0,13,2,12.5
2021,samaje perine,CIN,5,5,100.0,31,1,8.9,1,1,100.0,4,1,3.4
2021,jalen reagor,PHI,5,3,60.0,23,1,8.6,2,2,100.0,6,0,7.4
2021,logan thomas,WAS,5,4,80.0,34,3,9.6,3,2,66.67,9,2,13.0
2021,kadarius toney,NYG,5,1,20.0,6,0,8.9,2,0,0.0,0,0,7.1
2021,malik turner,DAL,5,4,80.0,29,3,5.1,4,3,75.0,18,3,11.4
2021,antoine wesley,ARI,5,2,40.0,20,2,6.3,4,1,25.0,1,1,10.5
2021,dan arnold,2TM,4,2,50.0,26,0,,1,0,0.0,0,0,
2021,damiere byrd,CHI,4,2,50.0,17,0,7.0,1,0,0.0,0,0,3.8
2021,corey clement,DAL,4,4,100.0,17,1,4.0,1,1,100.0,8,1,2.9
2021,corey davis,NYJ,4,3,75.0,14,2,6.6,2,2,100.0,11,2,8.7
2021,evan engram,NYG,4,2,50.0,14,2,7.1,4,2,50.0,14,2,14.3
2021,chris evans,CIN,4,3,75.0,27,1,7.1,1,1,100.0,4,1,3.4
2021,kylen granson,IND,4,3,75.0,14,0,6.3,3,3,100.0,14,0,8.3
2021,ty hilton,IND,4,3,75.0,15,2,6.3,2,2,100.0,5,2,5.6
2021,nyheim hines,IND,4,4,100.0,28,1,6.3,1,1,100.0,8,1,2.8
2021,jacob hollister,JAX,4,3,75.0,14,1,7.5,2,2,100.0,8,1,6.9
2021,adam humphries,WAS,4,1,25.0,6,0,7.7,2,0,0.0,0,0,8.7
2021,kareem hunt,CLE,4,2,50.0,10,0,7.1,1,0,0.0,0,0,3.6
2021,ty johnson,NYJ,4,3,75.0,37,1,6.6,0,0,,0,0,0.0
2021,brevin jordan,HOU,4,4,100.0,31,3,8.5,2,2,100.0,14,2,8.3
2021,isaiah mckenzie,BUF,4,4,100.0,21,1,3.5,2,2,100.0,9,1,4.0
2021,jerick mckinnon,KAN,4,3,75.0,33,1,4.2,0,0,,0,0,0.0
2021,zack moss,BUF,4,2,50.0,9,1,3.5,3,1,33.33,7,1,6.0
2021,allen robinson,CHI,4,3,75.0,16,1,7.0,1,0,0.0,0,0,3.8
2021,chester rogers,TEN,4,2,50.0,6,1,5.1,2,2,100.0,6,1,5.9
